"comment","user_id"
"Uff alishabah ❣️","915"
"MashaAllah","815"
"Paglo kabr yad ha tum ko allah se daro plizzz💔","618"
"🥀✨","730"
"Really such a amazing song  love this song","747"
"Wow i m the first viewer 😍","472"
"Please 🥺 ap kabhi Jannat kay sath Live Aaeain","477"
"How cute alishba and jannat","894"
"Saif was funny at starting 😂😂😂😆🤣","619"
"Wow you both are cute sisters","443"
"Aslamo alikum jannat api","718"
"Affan bhai aslam alikum","471"
"Yr Saif bht cute hai","939"
"First like and first comment 😚😚","302"
"First comment please reply💕","604"
"plzzzzzzz vlogs galdi upload karo","368"
"Oh woww sehar and alishba ❤❤","994"
"6:02 khusa😂😂😂✌️","300"
"Thank you so much for your vlog i was waiting","761"
"Affan Malik ap Ka czn h","60"
"Nice song and alisba so cute❤","415"
"Love u sehar and lishyyy","55"
"😍😍❤😂","661"
"❤️","410"
"Sooo beautiful song❤♥","202"
"Wow amazing ❤️","438"
"Nyc 1st comment","428"
"2nd location at lari adda :) :) haha","960"
"❤️❤️❤️","880"
"❤️❤️❤️❤️","410"
"Amazing vlog","772"
"Nice..❤️","344"
"I m also here","130"
"Amazing song 😍😍😍","590"
"ماشاءاللّه  Good song👌💕✨❤","686"
"Nice 🙂👍","996"
"hello lesho♥️","101"
"Sehar ap Anna room ka tour karate please","298"
"Alisha just u r sweet bs😍","986"
"Jimin - lachimolala V- Jimini pabo😂","132"
"Why Suga is not there in kitchen !? 😢🥺🥺","127"
"""Jimin: Nikl ja sim sim ","958"
"""""""Sir bevakuf bana lata hu"""" iconic 😂😂😂""","905"
"""""""Golu"""" hits differently 😂😂😂""","957"
"Anyone notice Jungkook's new tattoo.....wow","564"
"""1:32 Jimin- main hun nanha sa    pyara","867"
"""Purple you BTS ","49"
"J hope in apron he so cute 😭🐻","777"
"We miss you Suga 😭","790"
"""😜Life me tante ho rakhe hai😁🤣🤣  Who remember","49"
"Please dub house of army please 😭🥺","110"
"I can't stop laughing 😂😂😂💜💜💜💜💜💜","715"
"Nice dubbing. I laughed so hard😂😂","191"
"""Oh","561"
"I m missing Suga😭😭😭😭","782"
"Savage v😂😂 8:32 8:52 9:01","2"
"Jimin is so cute 😍 😘 😘 😘","552"
"6:24 important notice 😂😂😂😅","84"
"I love the ending when hobi mention suga","903"
"I'm in love with the editor 😂😂💜","208"
"""Jimin: Me to bad kitchen me aag lagane aaya hu","645"
"Imagine getting a heart from cute life","463"
"Imaging getting a heart from cute life . 😌","204"
"""Omg","119"
"But hobi seriously looks 🔥","848"
"""Jimin : Mai kitchne mai aag lagany aya hu ","316"
"So cute baby jimin","4"
"0:02  jhope's aww yeahhh is so cute <3","837"
"Jhope: kal hi paida hui mausi.mausi g paye laguu","88"
"Much needed for an exhausting day!","987"
"""No one  BTS :- calls mr. Baek  GOLU ","662"
"Suga get well soon💜 we miss you","396"
"j hope toh chicken  noodle  soup banayega","563"
"Miss you suga the best chief 💜💜💜","960"
"Jimin = lachimolala.   V = niko niko. Ha ha ha ha","33"
"V you are experatio so cute 💜💜💜💜💜","874"
"Jimin into is so cute","819"
"Dubbing is really nice 💞🥰😍 . . Army 💜","904"
"""You are awesome","151"
"J hope is ball of cuteness","541"
"Imagine getting a heart from cute life!💜","833"
"""vid sau dài hơi nhé","667"
"Jungkook= người đàn ông hoàn hảo💁‍♀️","996"
"Nội tâm JK: chuyện gì cũng phải đến tay tôi :))","210"
"""Golden maknae nhà người ta mà lại","378"
"Jungkook : Mấy chuyện này lả chuyện nhỏ 😂😂","85"
"""Yes","979"
"everyone needs JEYJEY HEY in their life😂","941"
"Jungkook is my loveeeee","675"
"""Nhà có ông em quý hóa quá ","755"
"Nuôi được đứa em đáng đồng tiền bát gạo ghê.","25"
"JK ngầu vkl  Mlem =)))))","224"
"*Siêu đa tài* 😗💜💜💜  *Kookie* 🙆😘","647"
"3:37 quay vợt đỉnh kao","162"
"“Cái nhà này việc gì cũng đến tay tôiii” :)))","846"
"Jeikeiheeeee ~~","34"
"Tối vui vẻ nha Lở và ARMY 😊💜 BangTan 💜","482"
"""Đã bảo rồi","641"
"Jeon JeiKei- A thread😳","808"
"Anh Jin: JungKook của anh mà 😄","436"
"2:20 =)))","677"
"""Cả cái vid mấy anh toàn Jei Kei","456"
"Bây h nghe tiếng “Jungkook ahh” cx thấy vui nữa","192"
"Chầy Kấy ây ây ~~~","126"
"""2:30 . J-Hope be like : """"Cái gì zợ ba ","469"
"Jey Key~~~~hey~~~~","484"
"Kook said: chuyện dì cũng tới tay th út này hết","570"
"JK : cái gì cũng tới tay tui 🥲🥲","586"
"Cảm ơn cậu vì chiếc vid cưng xỉu như này nhaaa 💜","720"
"love you jimin and jungkook","125"
"Anpanman JK~~","150"
"""Nghĩ sau có ông bạn trai như này ý","897"
"jey key hey ~~~","782"
"Ui Jung Kook nhưng vị cứu tinh của các anh vậy á","27"
"Út vàng của Bangtan đó 😙 Cái gì cũng giỏi hết","902"
"Anti canh còn chuẩn hơn fan nữa","537"
"""JK: """" Chuyện gì cũng tới tay tui!! """"""","296"
"Lần đầu e đến sớm á 😭","67"
"No one: ... Suga: Bọ nhiều protein mà =))))))","645"
"Jungkook 💜","193"
"Ôi cứ boyfriend như này thì sao em chịu nổi🥺","649"
"Khoái khúc J-Hope sợ lũ bọ. Cưng xỉu đó a...","818"
"Dễ thương xỉu~~~","733"
"JK kiểu “riết rồi chuyện gì cũng tới tay tui” 😆","913"
"JK đa năng việc gì khó để JK lo  :))","170"
"""Không phụ công sức các anh","105"
"JK: nhà này riết rồi gì cũng tới tay em","772"
"Ỏ e út vàng của các anh nề ~~~~ thương lắm","773"
"Chào~~~","212"
"Cái đoạn kookie kêu  STOP cưng wa","47"
"JayKayheyyyy~~~","800"
"èo ơi anh hoàn hảo quáaaa JK >.<","703"
"Nhìn cái body lúc Kookie thổi giấy kìa trời :3","566"
"cảm giác ở bên Jeikei thật an toàn :3","190"
"4:17 cười ẻ =))","631"
"chời má ngầu dễ sợ TT","840"
"Chào unnie~~","593"
"C ơi làm tiếp về bangtan next top model đi ạ 🤗","11"
"Jungkook is everyone's baby","19"
"The staff is so sweet I fell in love too ...","169"
"Jungkook can melt everyone","979"
"Jungkook you is soo cool and cute 🥰","715"
"My bias jungkook....... Always","561"
"Jungkook the cutest man ever on earth!!!","381"
"Cute kookie","698"
"Cuteness overload with jung kook 💜🥰","831"
"My jungkok","750"
"Jungkook is Armys Baby too💜💜","662"
"""Jungkook is cute he never fails to make us happy","893"
"Jungkook is cutest maknae","681"
"Our Baby kookie💜💜","762"
"He's just too handsome to be true","908"
"""If Jungkook would have been my classmate ","1"
"I feel thanks cause they treat our boys better","294"
"I liked the music. What is her name?","139"
"""If I’m one of the staff","161"
"""Oh my baby JUNGKOOKAAA I'm sorry","798"
"""fuh","327"
"Jungkook is everyone's baby❤❤❤❤❤","336"
"""JK is ARMY","778"
"Jungkook still a baby for every army💜💜🥺🥺🥺","983"
"I'm thinking how to be a stylist noona","646"
"""man","273"
"How to be a Big hit staff 🤧🤧💜💜","975"
"""Oh well hahaha ofc before us","475"
"CUTEEEE.....🥰🥰🤩","351"
"He is just like a baby.. Love u jungkook....","294"
"KING JUNGKOOK","310"
"I love how they look at Jungkook","4"
"JUNGKOOK SO CUTE","250"
"I loveyou jungkbook","384"
"فديت كل ضحكه ضحكهه  💘❤💞  نحبكم BTS 🙆‍♀️❤","796"
"Jk so cute boy lob you 💜💞","779"
"""Hahaha","260"
"귀엽고 멋있고 잘생기고  섹시하고 아름답고  유머있고  정구기가 다하자","485"
"나는 정국이를 사랑해 그는 항상 최선을 다한다. 놈","300"
"I like their interactions","769"
"""I mean","838"
"jungkook is like stylist noona's baby hahahaha","425"
"Jungkookie 💙💙💙💙💙💙💙💙💙💙","450"
"suna i purple u 💜💜💜💜💜","278"
"why am I being jealous 🤭🤭 3.03 - 3.10","410"
"JK is baby everyone","62"
"Everyone ❤️❤️❤️.........Jungook","681"
"JungKookie 💜","331"
"😍🥺","829"
"이영상에서나오는음악 제목이뭔가요? 여자분이 부르는팝송제목 가르쳐주세요","562"
"💔😭","618"
"Jungkook thanks for watching you like to 😇❤️👍","30"
"Love you Bunny means jungkook ❤️❤️","401"
"Jungkook forever💜🤗","423"
"Jk my babe love u so much","683"
"1:44 whole mood😂😂😂😂","112"
"Jangkook is a GOOD ❤❤❤💗💗💗💗💗💗💗💗💗","795"
"😭😭😭❤️❤️❤️❤️","182"
"There staff are so lucky","557"
"Who deserves the biggest house?💜","110"
"Jungkook deserves it","323"
"""that's his private life","670"
"Everyone is first until they refresh their page","738"
"Jungkook is the richest man","33"
"""Initially","168"
"Ya jungkook deserve it 💕❤️😍😍😍","406"
"""KOreaPop","142"
"""Jungkook","931"
"""Working so hard","438"
"Jungkook mon bias mon prince 🤴❤️","57"
"""What a good son","456"
"wow im the third viewer :o 💜💜💜💜","891"
"I have goosebumps y'all but Gookie deserves it💜","423"
"Our kookie is priceless! 💖🖤","551"
"""I hope him the best","331"
"""Yes my little king","934"
"JK deserved the BEST💜💜💜","650"
"happy for him he deserves the best 🖤🖤","659"
"Jungkook deserve it 💜","582"
"Love BTS! Greetings from Tricity in Poland 😘","236"
"The golden maknae 💜🔥","722"
"I'm just happy for you junkookie😊😊😇😇❤️🇵🇭🎉","371"
"Our baby deserves it 💜","966"
"""He definitely deserves it","65"
"How did I not know jungkook owned all this!?","621"
"""Happy for you","675"
"Jungkook is just my love dream 😳","602"
"He deserves it after all for his hard work☺️😚❤️","50"
"""Lol! New Car","218"
"He is a King and he deserves the best place","333"
"""He is rich ","852"
"Gooooo kookie he deserves it🥺❤️❤️❤️","548"
"Live a long and happy life Jungkook 🐰","667"
"Jungkook deserve it💜💜💜🙂","173"
"Jungkook is sooooooooooo rich","17"
"Jungkook many Congratulations for this","425"
"Congrat sodra yamam mo in joy Jung oki","229"
"That’s insane 😎 I guess he works hards. 🤪","843"
"""Even though they have their own houses","493"
"JK 💝","151"
"House Party 🎉 lol","473"
"Congrats jungkookieee❤️","605"
"You deserve it 💜💜💜💜","775"
"I never been this fast💜","934"
"Saya da terjumpat seoul koera k.pop","244"
"WHY DOES THIS SOUND SO FUCKING GOOD THO?","962"
"the fanfic in my mind is screaming now","960"
"This is basically house of cards pt2 soo good !","782"
"I want this mix in my funeral","611"
"Ok but this is dope-","65"
"if smutty wattpad stories had a theme song:","58"
"""Well","66"
"*sad twerking*","668"
"one second in aND I AM LITERALLY ON THE FLOOR-","723"
"THIS HITS DIFFERENT","324"
"""If these mashups aren’t played at my wedding","169"
"""Waah","25"
"I have a feeling that this is gonna blow up","958"
"""ESTO ES HERMOSO","974"
"jungkooks voice is angelically sinful","834"
"It didn’t even start and I love it","4"
"I live for this ✋😩","25"
"""Amo con todo mi ser esto","611"
"Que hermoso video 😍❤️","386"
"already know this will be gold!!!","293"
"""These two songs individually are amazing","887"
"PUTA MERDA QUE PERFEITO NMRL QUE RAIVAAAA","625"
"PQP ISSO TÁ BOM DEMAIS","818"
"PRECISO DESSA MÚSICA NO MEU SPOTIFY PRA JÁ!!!","65"
"""Jungkook's part managed to get me pregnant","905"
"jikook's verse hitting different here","512"
"da ganas de perrear y llorar a la vez ＞﹏＜","579"
"""Pied Piper X the neighborhood","607"
"""I'm in love with 7 korean man","881"
"PQP- AAAAAH Q COISA PERFEITAAAAAA😍🙌","340"
"I didn't know I needed this in my life until now","524"
"why tf does this sound so epic!!!!","29"
"""if perfectness had a sound","366"
"Who + Love is a bitch= PERFEIÇÃO","615"
"""Mds","903"
"This is a masterpiece 😫💕","900"
"I never expected this mashup to be THiS soothing.","315"
"At first I thought that this is gonna be a fanfic","933"
"""It gave me goosebumps","391"
"THIS IS SO COOL OMG","34"
"Put this on Spotify PLEASE I BEG YOU","817"
"This made me feel things to my soul","667"
"""WOAHHHHHHH Seokjinnie","367"
"""I heard this","952"
"jikooks part hits different","249"
"Lol not me smirking the whole time 🤦‍♀","372"
"I NEED WHOLE 1 HOUR TO FALL ASLEEP","526"
"Look at Jungkook... a cutie bunny😁😁😄😙😙","651"
"12:12 jungkook you make my day 😁😂","372"
"RM is soo cute when he sings 😍😍","225"
"Jimin : Sing Suga : Ajam...","483"
"0:47 Help Hobi looks like a little kid here","260"
"Love Jin 💜💜💜💜","40"
"Jimin≈ssi shouting even in half  sleep🤣","855"
"2:54 *kookie* 😅😅","565"
"How come yoongi is waking up every body","273"
"Jungkok face when he getup   omg🤣🤣🤣🤣🤣","973"
"They are so funny 🤣 great episode","894"
"Jhope is so funny 😂😂😂😂","675"
"junkook so funny","834"
"Jimin soo cute","84"
"Awww cute jungkook fall down awww love you cutie","684"
"iy love kk 😍😍😙","93"
"Aww tae's voice soo cute","283"
"Jungkookkk wakeup!!! 😅😅😅😅😅","206"
"정국이귀여워","194"
"Jk is also cute","644"
"""Suga forget that counting is starts from 1","281"
"Why does J-Hopes hair look like Deku's hair? 😂","536"
"KKKKKKKKKKKK","850"
"Your first subscriber","420"
"So handsome gguk. Haha.","908"
"😆😆😆😆😆","530"
"Aaaaaaaaaaaaghhhhgggghh","51"
"Is this ring cam number","874"
"This song really looks like a commercial song","329"
"Jeon Jungle book","876"
"The goosebumps where real","272"
"omg jk voiceeee😍😍😍😍😍","580"
"Jk voice killing me","639"
"These boys r killing me.","783"
"""Actually they are talking about cities know","756"
"RM's smirk at the end.. Awwwwww","613"
"When joonie smiled😁❤️","201"
"love you RM","70"
"My eyes was wide open...","704"
"Omg I want to meet them so bad like they are 🤤🤤","916"
"I love you so much ❤️ bts","352"
"""I just love this song","943"
"Break my heart 🌹","503"
"Love you ❤️❤️❤️❤️😘 BTS and black pink 😍😍😍","966"
"Extra ordinary 👏👏","862"
"Woooooooh amazing 😍","606"
"Super!!!!","44"
"Wow 😍💜💜💜💜💜💜","294"
"😘😘😘😘😘😘😘","386"
"Teacher 😘😘","722"
"Who wants a full version of this song","966"
"Me: remembers that pepsi ad","107"
"🙂😀","411"
"Si","238"
"Whats the song name ?","884"
"Which Videos ad is this","326"
"Is this bts new song","827"
"動画後半メンバーが一斉に喋っているので見づらいかもしれないです。ご了承下さい。","584"
"テテが友人に声かけてくれたんだ、って一生懸命早口でナムジュンに話すジンが可愛すぎて死亡","895"
"ちゃんとケーキがチョコケーキな所にメンバーのジンに対する愛が伝わる💜","261"
"ジミンしゃっくりとまらないの可愛すぎ笑笑笑笑","373"
"毎回、早くて感謝しかありません😭","550"
"いつも、日本語訳してくれてありがとうございます～🎶 楽しく見れてます‼️","19"
"いつも分かりやすく翻訳してくださってありがとうございます❗","753"
"ありがとうございます！ ジンさん、めっちゃ愛されてるやん♥️いつも仲良しで微笑ましいな～(^-^)","896"
"編集、早いですね！😲 とてつもなくありがたいです！！😭 😍😍😍","500"
"Buat y/n dingin dengan yoongi","683"
"Fighting ❤️❤️🔥","814"
"Next eonni","994"
"""authorr cepet up yaa","518"
"Next eonni","981"
"""Next Eonnie🥺","395"
"Semangat Eon 💜","552"
"Lajut onnie","221"
"Gak sabar nunggu next nya Thor. Semangat 👍","99"
"Cepat upload yah","102"
"S-siapa yang menaruh bawang disini hikss... Hikss","507"
"Beneran sakit hati aku woy😭😭👎","836"
"Kak lanjut","123"
"Dope 🔥🔥🔥🔥","738"
"NI-KI LIE DANCE COVER WHAT?? •᷄ɞ•᷅","84"
"""Dear Belift","552"
"Niki's hair dances too!😮","376"
"""Ni-Ki best dancer","283"
"""""""Ni-ki best dancer"""" isn’t an opinion","457"
"NIKI IS BEATIFUL","833"
"Ni-ki best dancer","624"
"Ni-ki best dancer ♡♡","229"
"""Out of all the people who covered Lie","903"
"""Niki: Energetic","364"
"NIKI's hair is dancing too!","873"
"Ni-ki is AMAZING","225"
"JHOPE + JIMIN = NIKI","700"
"Ni_ki the best dancer","231"
"""Also guys","204"
"NI-KI definition of dance prodigy","824"
"""Okay","897"
"he executed this amazingly","555"
"""Imagine ni-ki and jimin dancing 'lie' together","405"
"B E S T   C O V E R!!!","503"
"NI-KI BEST MAIN DANCER IN THE WORLD","785"
"My Riki nailed it❤️","652"
"Beautiful dance👍👍❤❤","319"
"ni-ki has dancing in his blood","219"
"""I love how his movements are really sharp","371"
"Niki you are perfect boy","409"
"Dance legend","872"
